policy_id,customer_id,customer_age,customer_gender,marital_status,num_dependents,country,income_band,product_type,coverage_amount,premium,payment_frequency,policy_start_date,policy_end_date,tenure_months,renewal_count,acquisition_channel,agent_id,discount_applied,discount_rate,has_rider,num_riders,critical_illness_rider,disability_rider,late_payment_count,customer_service_calls,beneficiary_updated,premium_change_pct,churned,churn_reason,snapshot_date,data_version
P002608,C002711,27,F,Married,2,FR,High,Whole,187000,209.05,Monthly,22/10/2015,,105,8,Agent,A1074,FALSE,,TRUE,2,TRUE,FALSE,1,0,FALSE,0.06,FALSE,,30/06/2024,v1.0
P002609,C001668,19,M,Married,2,UK,Low,Term,906000,600.03,Monthly,17/02/2024,,4,0,Agent,A1065,FALSE,,TRUE,0,FALSE,TRUE,0,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P002610,C000147,53,F,Divorced,0,ES,Low,Term,278000,180.81,Monthly,18/12/2016,,91,7,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P002611,C002324,38,F,Single,0,FR,Mid,Term,125000,88.73,Quarterly,22/06/2021,,36,3,Agent,A1061,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.06,FALSE,,30/06/2024,v1.0
P002612,C000231,80,M,Divorced,0,US,Low,Term,388000,294.42,Quarterly,18/05/2021,03/03/2024,34,2,Agent,A1071,FALSE,,FALSE,0,FALSE,FALSE,2,4,TRUE,0.08,TRUE,Replacement,30/06/2024,v1.0
P002613,C001950,33,F,Single,0,US,High,Universal,126000,144.38,Quarterly,29/12/2013,,127,10,Employer,,FALSE,,TRUE,0,TRUE,FALSE,0,1,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002614,C000365,33,M,Married,2,DE,Low,Universal,241000,204.77,Annual,15/08/2020,,47,3,Agent,A1051,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,-0.12,FALSE,,30/06/2024,v1.0
P002615,C001674,38,M,Single,2,DE,Mid,Whole,160000,226.58,Monthly,18/01/2014,,127,10,Employer,,FALSE,,TRUE,2,TRUE,FALSE,0,3,FALSE,-0.04,FALSE,,30/06/2024,v1.0
P002616,C000435,47,M,Married,3,US,Low,Whole,221000,275.67,Annual,25/01/2010,20/09/2016,81,6,Bank,,TRUE,0.22,TRUE,2,TRUE,FALSE,0,1,FALSE,0.08,TRUE,Price,30/06/2024,v1.0
P002617,C000398,39,F,Married,0,US,Mid,Term,366000,296.81,Monthly,19/07/2017,,84,7,Online,,TRUE,0.22,FALSE,0,FALSE,FALSE,0,2,FALSE,-0.04,FALSE,,30/06/2024,v1.0
P002618,C001234,52,M,Married,2,UK,Mid,Term,116000,73.86,Annual,16/11/2017,,80,6,Bank,,TRUE,0.05,FALSE,0,FALSE,FALSE,0,0,FALSE,-0.08,FALSE,,30/06/2024,v1.0
P002619,C001414,33,M,Single,1,US,High,Whole,25000,29.89,Monthly,02/07/2012,03/12/2017,66,5,Agent,A1074,FALSE,,TRUE,1,FALSE,FALSE,2,0,FALSE,0.02,TRUE,Replacement,30/06/2024,v1.0
P002620,C002546,28,M,Married,1,ES,Mid,Term,88000,59.7,Monthly,26/11/2017,21/11/2018,12,1,Agent,A1089,FALSE,,TRUE,3,FALSE,FALSE,0,2,FALSE,0.03,TRUE,Price,30/06/2024,v1.0
P002621,C002587,23,M,Divorced,0,UK,Low,Term,424000,395.23,Monthly,27/12/2019,,54,4,Agent,A1040,FALSE,,TRUE,0,FALSE,FALSE,1,3,FALSE,0.03,FALSE,,30/06/2024,v1.0
P002622,C000562,18,M,Single,0,US,Low,Whole,637000,806.79,Monthly,16/03/2022,,27,2,Employer,,FALSE,,TRUE,0,FALSE,FALSE,3,0,FALSE,-0.09,FALSE,,30/06/2024,v1.0
P002623,C002489,38,M,Single,1,US,Ultra,Whole,127000,165.51,Monthly,30/04/2019,,62,5,Agent,A1009,TRUE,0.18,TRUE,1,TRUE,FALSE,0,1,FALSE,-0.14,FALSE,,30/06/2024,v1.0
P002624,C001284,41,F,Single,2,DE,Mid,Term,49000,52.15,Monthly,11/03/2021,,40,3,Agent,A1089,FALSE,,FALSE,0,FALSE,FALSE,1,1,TRUE,0.01,FALSE,,30/06/2024,v1.0
P002625,C000772,37,M,Widowed,1,DE,Mid,Whole,151000,173.8,Quarterly,10/06/2023,,12,1,Online,,FALSE,,TRUE,3,FALSE,FALSE,0,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P002626,C002397,59,F,Married,1,UK,High,Universal,295000,251.04,Annual,07/12/2023,,6,0,Agent,A1021,FALSE,,TRUE,4,FALSE,TRUE,0,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P002627,C002037,59,F,Single,0,UK,Low,Term,129000,102.47,Monthly,11/12/2012,,140,11,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.16,FALSE,,30/06/2024,v1.0
P002628,C002567,40,M,Married,1,UK,Mid,Whole,52000,43.14,Annual,30/06/2018,,73,6,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,0,TRUE,0.02,FALSE,,30/06/2024,v1.0
P002629,C001343,23,M,Married,5,US,Low,Term,223000,143.66,Quarterly,03/07/2010,,170,14,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.09,FALSE,,30/06/2024,v1.0
P002630,C002185,38,F,Single,1,ES,,Universal,309000,306.26,Monthly,11/08/2018,10/06/2024,71,5,Online,,TRUE,0.13,FALSE,0,FALSE,FALSE,0,1,FALSE,0.01,TRUE,Price,30/06/2024,v1.0
P002631,C001573,37,M,Widowed,3,US,Low,Term,454000,309.71,Monthly,24/10/2018,,69,5,Agent,A1091,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002632,C000991,37,M,Married,1,US,,Universal,35000,37.84,Annual,04/05/2010,,172,14,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,-0.11,FALSE,,30/06/2024,v1.0
P002633,C002415,36,M,Married,1,US,Mid,Universal,334000,293.75,Quarterly,14/09/2020,,46,3,Online,,TRUE,0.18,TRUE,1,FALSE,TRUE,0,1,FALSE,-0.07,FALSE,,30/06/2024,v1.0
P002634,C001246,37,F,Married,1,US,,Whole,239000,282.46,Monthly,14/09/2014,,119,9,Online,,FALSE,,TRUE,0,FALSE,FALSE,1,1,FALSE,0.2,FALSE,,30/06/2024,v1.0
P002635,C000359,40,F,Divorced,0,US,Low,Whole,132000,171.56,Monthly,18/09/2012,,143,11,Agent,A1047,FALSE,,TRUE,3,FALSE,FALSE,0,0,TRUE,0,FALSE,,30/06/2024,v1.0
P002636,C000920,37,U,Single,1,UK,Low,Term,47000,29.04,Quarterly,06/01/2014,,127,10,Agent,A1080,TRUE,0.13,TRUE,0,FALSE,FALSE,0,1,FALSE,0.02,FALSE,,30/06/2024,v1.0
P002637,C002376,47,F,Single,0,US,High,Universal,41000,43.03,Monthly,09/04/2012,12/02/2017,59,4,Employer,,TRUE,0.19,TRUE,2,TRUE,FALSE,0,0,FALSE,0.07,TRUE,Price,30/06/2024,v1.0
P002638,C002510,49,M,Single,3,IT,Mid,Whole,123000,152.71,Monthly,09/11/2011,,153,12,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P002639,C002993,34,M,Married,1,UK,High,Term,85000,62.43,Monthly,17/01/2024,,5,0,Agent,A1008,FALSE,,TRUE,1,FALSE,FALSE,0,2,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P002640,C000962,60,M,Married,1,US,High,Term,139000,77.36,Quarterly,09/12/2019,,55,4,Online,,FALSE,,TRUE,5,FALSE,TRUE,0,0,TRUE,-0.06,FALSE,,30/06/2024,v1.0
P002641,C001827,33,M,Married,1,US,High,Term,423000,359.14,Monthly,20/05/2023,03/01/2032,105,8,Online,,TRUE,0.19,TRUE,5,TRUE,FALSE,1,1,FALSE,0.07,TRUE,Life Event,30/06/2024,v1.0
P002642,C002883,25,M,Single,1,US,Low,Whole,200000,252.46,Quarterly,02/09/2011,,156,13,Employer,,FALSE,,TRUE,2,TRUE,FALSE,1,3,FALSE,0.08,FALSE,,30/06/2024,v1.0
P002643,C001613,49,M,Married,2,US,Low,Universal,51000,48.48,Quarterly,28/04/2017,,87,7,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002644,C001640,35,M,Married,0,US,Mid,Whole,103000,140.22,Monthly,23/04/2018,,75,6,Bank,,TRUE,0.17,TRUE,6,FALSE,FALSE,0,1,FALSE,-0.18,FALSE,,30/06/2024,v1.0
P002645,C002216,48,M,Married,1,US,Mid,Term,190000,136.17,Monthly,20/12/2011,,152,12,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.08,FALSE,,30/06/2024,v1.0
P002646,C000216,18,M,Divorced,1,US,Mid,Term,89000,55.27,Annual,01/04/2010,26/10/2016,80,6,Agent,A1005,TRUE,0.25,TRUE,4,FALSE,FALSE,0,2,FALSE,0.04,TRUE,Price,30/06/2024,v1.0
P002647,C000377,61,U,Single,1,US,Low,Whole,194000,167.01,Quarterly,10/05/2017,,86,7,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,TRUE,0.03,FALSE,,30/06/2024,v1.0
P002648,C000118,53,F,Married,1,US,Ultra,Whole,471000,605.98,Quarterly,25/08/2010,,168,14,Agent,A1050,FALSE,,FALSE,0,FALSE,FALSE,3,2,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P002649,C000189,26,U,Single,1,IT,Low,Term,236000,152.81,Monthly,18/11/2018,,68,5,Agent,A1077,FALSE,,FALSE,0,FALSE,FALSE,1,0,TRUE,0.09,FALSE,,30/06/2024,v1.0
P002650,C002814,27,M,Married,1,US,Low,Whole,143000,183.73,Monthly,17/03/2020,13/09/2020,6,0,Bank,,TRUE,0.12,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.02,TRUE,Life Event,30/06/2024,v1.0
P002651,C000369,65,M,Widowed,0,UK,Mid,Whole,106000,146.38,Monthly,28/04/2011,,160,13,Agent,A1098,TRUE,0.08,FALSE,0,FALSE,FALSE,1,0,TRUE,0.01,FALSE,,30/06/2024,v1.0
P002652,C001801,36,M,Widowed,0,US,Low,Whole,834000,1269.44,Quarterly,17/08/2014,,120,10,Online,,TRUE,0.19,FALSE,0,FALSE,FALSE,1,2,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P002653,C002196,34,M,Single,1,US,Low,Whole,129000,192.54,Monthly,19/03/2016,15/08/2022,78,6,Employer,,FALSE,,TRUE,1,TRUE,FALSE,0,1,TRUE,0.04,TRUE,Unknown,30/06/2024,v1.0
P002654,C000651,18,M,Married,1,DE,Low,Whole,1120000,1016.72,Monthly,22/02/2014,,126,10,Agent,A1038,FALSE,,TRUE,2,FALSE,FALSE,0,1,FALSE,0.15,FALSE,,30/06/2024,v1.0
P002655,C001882,40,F,Single,2,US,Low,Term,466000,323.27,Monthly,05/01/2019,,66,5,Agent,A1060,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,-0.12,FALSE,,30/06/2024,v1.0
P002656,C001511,42,U,Divorced,1,US,Low,Universal,141000,149.06,Monthly,09/06/2013,,134,11,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,2,FALSE,-0.16,FALSE,,30/06/2024,v1.0
P002657,C000769,53,M,Married,1,UK,Low,Term,64000,38.12,Annual,04/01/2023,,18,1,Online,,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002658,C002421,28,M,Married,1,US,Mid,Whole,216000,211.87,Monthly,24/11/2023,,7,0,Agent,A1017,FALSE,,TRUE,2,FALSE,FALSE,1,1,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P002659,C000780,26,M,Single,1,US,Mid,Term,377000,325.98,Monthly,04/07/2016,,97,8,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.05,FALSE,,30/06/2024,v1.0
P002660,C001716,50,M,Widowed,2,US,Mid,Whole,161000,203.71,Quarterly,07/12/2018,,67,5,Agent,A1022,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002661,C002207,57,M,Married,0,US,Mid,Universal,60000,54.08,Quarterly,05/09/2013,,131,10,Agent,A1088,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.21,FALSE,,30/06/2024,v1.0
P002662,C002398,26,M,Single,1,US,Low,Term,101000,71.03,Monthly,29/10/2011,,154,12,Agent,A1027,TRUE,0.23,FALSE,0,FALSE,FALSE,0,1,FALSE,0.06,FALSE,,30/06/2024,v1.0
P002663,C001311,57,M,Married,0,ES,Low,Universal,197000,198.06,Quarterly,14/10/2018,,69,5,Bank,,TRUE,0.09,TRUE,1,TRUE,FALSE,1,0,FALSE,0.07,FALSE,,30/06/2024,v1.0
P002664,C002939,45,M,Single,0,UK,High,Term,209000,181.45,Monthly,16/04/2018,,75,6,Employer,,TRUE,0.24,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P002665,C001249,58,M,Married,2,UK,,Term,159000,106.26,Annual,05/10/2020,,45,3,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P002666,C000522,44,M,Widowed,2,DE,Low,Universal,108000,107.23,Monthly,02/09/2021,24/11/2028,88,7,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,3,FALSE,0.16,TRUE,Unknown,30/06/2024,v1.0
P002667,C000521,18,M,Divorced,1,FR,Ultra,Whole,193000,244.99,Monthly,29/08/2021,,34,2,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.1,FALSE,,30/06/2024,v1.0
P002668,C000782,43,U,Married,1,UK,Mid,Term,109000,90.72,Monthly,01/07/2019,28/08/2025,75,6,Online,,TRUE,0.17,FALSE,2,TRUE,TRUE,2,1,TRUE,0.16,TRUE,Price,30/06/2024,v1.0
P002669,C002320,57,M,Divorced,0,FR,Low,Universal,165000,172.11,Quarterly,25/04/2012,21/10/2018,79,6,Bank,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.08,TRUE,Life Event,30/06/2024,v1.0
P002670,C000935,34,F,Married,1,US,Ultra,Whole,252000,275.49,Monthly,10/08/2019,,59,4,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,2,FALSE,-0.1,FALSE,,30/06/2024,v1.0
P002671,C002230,40,F,Single,2,US,Mid,Term,126000,84.16,Monthly,21/10/2012,,142,11,Agent,A1074,FALSE,,FALSE,0,FALSE,FALSE,1,0,FALSE,0.14,FALSE,,30/06/2024,v1.0
P002672,C001688,42,F,Widowed,0,FR,,Universal,83000,104.93,Monthly,04/02/2016,,102,8,Online,,FALSE,,TRUE,0,FALSE,FALSE,0,0,FALSE,0.19,FALSE,,30/06/2024,v1.0
P002673,C000487,18,F,Single,1,IT,Low,Term,360000,316.16,Monthly,28/12/2020,19/10/2022,22,1,Agent,A1027,FALSE,,FALSE,0,FALSE,FALSE,4,2,FALSE,-0.03,TRUE,Price,30/06/2024,v1.0
P002674,C001850,65,F,Single,1,US,Low,Term,185000,153.75,Monthly,23/09/2019,12/08/2027,96,8,Agent,A1069,TRUE,0.07,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.03,TRUE,Price,30/06/2024,v1.0
P002675,C000845,34,F,Widowed,3,UK,Mid,Whole,347000,506.75,Monthly,20/05/2018,,74,6,Bank,,FALSE,,TRUE,2,FALSE,TRUE,0,0,TRUE,0,FALSE,,30/06/2024,v1.0
P002676,C002171,51,M,Single,1,DE,Low,Whole,125000,129.44,Monthly,20/05/2012,,147,12,Agent,A1020,TRUE,0.09,FALSE,0,FALSE,FALSE,0,1,TRUE,0.04,FALSE,,30/06/2024,v1.0
P002677,C002837,43,M,Married,0,US,Low,Whole,197000,187.56,Monthly,10/04/2016,23/01/2025,107,8,Employer,,FALSE,,TRUE,0,TRUE,TRUE,0,2,FALSE,0,TRUE,Replacement,30/06/2024,v1.0
P002678,C002461,60,U,Widowed,2,IT,High,Universal,88000,87.71,Monthly,23/11/2011,,153,12,Bank,,FALSE,,TRUE,0,FALSE,FALSE,1,3,FALSE,0.18,FALSE,,30/06/2024,v1.0
P002679,C002003,49,F,Married,0,UK,Low,Universal,404000,453.61,Quarterly,09/08/2020,,47,3,Employer,,TRUE,0.12,TRUE,1,FALSE,FALSE,1,0,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P002680,C001748,42,U,Single,3,UK,High,Term,70000,52.11,Monthly,03/10/2013,,130,10,Agent,A1075,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.02,FALSE,,30/06/2024,v1.0
P002681,C000685,34,F,Married,3,US,Mid,Universal,74000,77.64,Monthly,26/03/2021,,39,3,Agent,A1037,FALSE,,TRUE,0,FALSE,TRUE,0,3,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P002682,C002160,54,F,Single,0,US,High,Term,157000,155.88,Quarterly,13/02/2013,,138,11,Bank,,TRUE,0.18,FALSE,0,FALSE,FALSE,0,1,FALSE,0.07,FALSE,,30/06/2024,v1.0
P002683,C002935,22,F,Married,1,US,Mid,Term,66000,42.9,Annual,04/07/2022,,24,2,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,2,FALSE,0.2,FALSE,,30/06/2024,v1.0
P002684,C002169,52,F,Married,1,US,Mid,Universal,403000,430.08,Monthly,03/06/2014,02/02/2020,69,5,Bank,,TRUE,0.22,TRUE,1,FALSE,FALSE,2,0,FALSE,-0.03,TRUE,Replacement,30/06/2024,v1.0
P002685,C001567,31,F,Married,0,US,Low,Whole,78000,96.25,Monthly,06/09/2022,,22,1,Bank,,TRUE,0.11,TRUE,2,FALSE,TRUE,0,1,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P002686,C001245,60,F,Married,1,FR,Mid,Term,127000,96.76,Quarterly,04/04/2017,,88,7,Agent,A1057,TRUE,0.16,TRUE,1,FALSE,FALSE,0,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P002687,C000038,46,F,Married,2,UK,Low,Whole,157000,219.84,Monthly,02/11/2023,,8,0,Employer,,TRUE,0.09,TRUE,2,FALSE,TRUE,1,0,FALSE,0.13,FALSE,,30/06/2024,v1.0
P002688,C002544,52,F,Married,1,US,Low,Term,185000,143.63,Monthly,21/02/2016,,101,8,Bank,,FALSE,,TRUE,1,FALSE,FALSE,3,0,FALSE,0.17,FALSE,,30/06/2024,v1.0
P002689,C000779,45,F,Divorced,4,US,Low,Term,86000,55.36,Monthly,18/09/2020,,46,3,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.15,FALSE,,30/06/2024,v1.0
P002690,C001256,23,M,Single,4,UK,Low,Universal,180000,173.25,Annual,09/10/2021,,33,2,Agent,A1035,FALSE,,TRUE,1,TRUE,TRUE,1,1,FALSE,0.01,FALSE,,30/06/2024,v1.0
P002691,C002990,34,M,Divorced,0,US,Low,Whole,115000,122.88,Quarterly,06/04/2018,,75,6,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,1,TRUE,0.02,FALSE,,30/06/2024,v1.0
P002692,C002196,53,F,Married,2,ES,Mid,Whole,104000,119.08,Monthly,03/10/2017,,82,6,Bank,,FALSE,,TRUE,2,FALSE,FALSE,0,1,FALSE,0.03,FALSE,,30/06/2024,v1.0
P002693,C002708,46,F,Single,3,FR,Low,Whole,179000,189.57,Annual,23/06/2012,10/03/2015,33,2,Agent,A1003,FALSE,,TRUE,1,FALSE,FALSE,1,3,FALSE,0.12,TRUE,Life Event,30/06/2024,v1.0
P002694,C001927,59,M,Single,2,FR,Low,Term,139000,114.14,Monthly,05/05/2011,,160,13,Online,,TRUE,0.09,TRUE,1,FALSE,FALSE,0,1,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P002695,C000301,49,M,Married,3,US,High,Universal,123000,144,Monthly,28/12/2016,,91,7,Bank,,FALSE,,FALSE,0,FALSE,FALSE,2,1,FALSE,0.07,FALSE,,30/06/2024,v1.0
P002696,C002285,33,F,Married,1,FR,Mid,Term,114000,112.53,Quarterly,21/07/2020,,48,4,Agent,A1099,FALSE,,TRUE,4,FALSE,FALSE,0,0,FALSE,0.06,FALSE,,30/06/2024,v1.0
P002697,C000646,35,F,Single,2,US,,Term,390000,320.24,Monthly,23/03/2021,19/09/2021,6,0,Online,,TRUE,0.09,TRUE,4,FALSE,FALSE,0,1,FALSE,0.16,TRUE,Life Event,30/06/2024,v1.0
P002698,C000662,46,F,Widowed,1,UK,High,Universal,185000,191.18,Monthly,03/01/2020,,54,4,Employer,,FALSE,,FALSE,0,FALSE,FALSE,0,4,FALSE,-0.13,FALSE,,30/06/2024,v1.0
P002699,C002283,18,F,Married,1,US,Low,Universal,178000,176.3,Monthly,22/06/2012,,146,12,Agent,A1048,FALSE,,TRUE,3,FALSE,FALSE,1,0,FALSE,-0.02,FALSE,,30/06/2024,v1.0
P002700,C001759,65,M,Widowed,2,UK,Ultra,Whole,445000,563.17,Monthly,28/09/2022,22/08/2029,84,7,Employer,,FALSE,,FALSE,0,FALSE,FALSE,1,3,FALSE,0.05,TRUE,Price,30/06/2024,v1.0
P002701,C002250,50,M,Single,0,US,Low,Term,58000,38.38,Quarterly,03/08/2017,,84,7,Agent,A1077,TRUE,0.06,FALSE,0,FALSE,FALSE,0,0,TRUE,0,FALSE,,30/06/2024,v1.0
P002702,C000255,59,M,Single,1,US,High,Term,643000,614.71,Monthly,26/04/2024,,2,0,Agent,A1087,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,0.08,FALSE,,30/06/2024,v1.0
P002703,C000597,26,F,Single,1,US,Mid,Term,46000,27.69,Quarterly,16/04/2022,,26,2,Agent,A1056,FALSE,,TRUE,2,TRUE,TRUE,0,0,FALSE,0,FALSE,,30/06/2024,v1.0
P002704,C000661,59,M,Single,1,US,Mid,Whole,497000,615.52,Monthly,10/04/2018,,75,6,Agent,A1058,FALSE,,TRUE,1,FALSE,FALSE,1,0,FALSE,-0.03,FALSE,,30/06/2024,v1.0
P002705,C000234,71,F,Divorced,1,DE,Mid,Whole,65000,107.55,Monthly,18/11/2015,,104,8,Agent,A1002,TRUE,0.16,FALSE,0,FALSE,FALSE,2,1,TRUE,0.02,FALSE,,30/06/2024,v1.0
P002706,C001368,29,F,Single,3,ES,High,Whole,201000,301.23,Monthly,01/10/2015,,106,8,Bank,,FALSE,,FALSE,0,FALSE,FALSE,2,0,TRUE,-0.17,FALSE,,30/06/2024,v1.0
P002707,C002581,54,F,Married,2,FR,,Whole,136000,133.59,Annual,23/10/2012,,142,11,Online,,FALSE,,TRUE,6,TRUE,FALSE,2,0,FALSE,-0.01,FALSE,,30/06/2024,v1.0
P002708,C002907,45,F,Single,1,US,Mid,Whole,612000,1030.94,Monthly,22/04/2017,,87,7,Agent,A1050,FALSE,,FALSE,0,FALSE,FALSE,0,0,TRUE,-0.02,FALSE,,30/06/2024,v1.0
P002709,C000769,26,M,Married,3,US,Low,Whole,360000,308.92,Quarterly,09/05/2019,,62,5,Agent,A1055,FALSE,,TRUE,4,FALSE,FALSE,1,2,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002710,C002588,50,F,Divorced,1,US,High,Whole,172000,219.55,Monthly,01/08/2018,,72,6,Employer,,FALSE,,TRUE,0,TRUE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P002711,C000212,55,M,Married,0,US,,Universal,218000,192.72,Annual,29/10/2018,,69,5,Online,,FALSE,,TRUE,2,FALSE,FALSE,0,0,FALSE,0.14,FALSE,,30/06/2024,v1.0
P002712,C000462,37,M,Married,0,ES,Mid,Universal,183000,216.81,Monthly,27/06/2021,,36,3,Agent,A1057,FALSE,,TRUE,3,FALSE,TRUE,1,0,FALSE,0.14,FALSE,,30/06/2024,v1.0
P002713,C002483,58,M,Single,2,US,Mid,Term,245000,150.69,Quarterly,10/08/2020,,47,3,Bank,,FALSE,,FALSE,0,FALSE,FALSE,1,0,TRUE,0.12,FALSE,,30/06/2024,v1.0
P002714,C000282,24,M,Widowed,1,FR,,Universal,131000,118.45,Quarterly,10/04/2014,,124,10,Online,,FALSE,,FALSE,0,FALSE,FALSE,2,1,TRUE,-0.02,FALSE,,30/06/2024,v1.0
P002715,C001486,27,F,Married,3,DE,Mid,Term,92000,60.71,Quarterly,19/09/2021,,33,2,Agent,A1029,FALSE,,FALSE,0,FALSE,FALSE,1,1,FALSE,0.16,FALSE,,30/06/2024,v1.0
P002716,C001430,46,F,Married,2,UK,High,Universal,33000,28.18,Annual,03/08/2016,,96,8,Agent,A1080,FALSE,,TRUE,0,FALSE,FALSE,0,0,FALSE,-0.12,FALSE,,30/06/2024,v1.0
P002717,C000087,45,M,Married,1,ES,High,Whole,165000,263.54,Quarterly,03/01/2023,,18,1,Agent,A1072,FALSE,,TRUE,1,TRUE,TRUE,0,0,FALSE,-0.06,FALSE,,30/06/2024,v1.0
P002718,C001067,36,M,Divorced,0,US,Low,Whole,231000,341.51,Quarterly,17/05/2024,,1,0,Agent,A1003,FALSE,,FALSE,0,FALSE,FALSE,0,0,FALSE,0.01,FALSE,,30/06/2024,v1.0
P002719,C000460,54,F,Married,1,US,,Term,74000,46.95,Monthly,30/10/2012,,142,11,Online,,FALSE,,FALSE,0,FALSE,FALSE,1,0,TRUE,0.12,FALSE,,30/06/2024,v1.0
P002720,C002325,51,F,Married,1,IT,Ultra,Term,142000,107.34,Monthly,04/02/2016,,102,8,Agent,A1092,TRUE,0.13,TRUE,1,TRUE,FALSE,0,0,FALSE,0.08,FALSE,,30/06/2024,v1.0
P002721,C002468,55,M,Married,1,UK,,Term,327000,177.37,Monthly,20/12/2011,,152,12,Online,,FALSE,,TRUE,1,FALSE,TRUE,0,1,FALSE,0.07,FALSE,,30/06/2024,v1.0
P002722,C001724,43,F,Single,1,US,High,Universal,160000,132.06,Annual,31/12/2016,,91,7,Online,,FALSE,,TRUE,2,FALSE,FALSE,0,2,FALSE,-0.05,FALSE,,30/06/2024,v1.0
P002723,C001376,52,F,Married,2,US,,Term,89000,65.95,Monthly,03/10/2018,13/04/2028,116,9,Online,,TRUE,0.08,FALSE,0,FALSE,FALSE,0,0,FALSE,0,TRUE,Price,30/06/2024,v1.0
P002724,C002743,39,F,Married,0,FR,Low,Whole,401000,422.89,Quarterly,06/11/2019,,56,4,Bank,,TRUE,0.06,TRUE,2,FALSE,FALSE,1,1,FALSE,-0.12,FALSE,,30/06/2024,v1.0
P002725,C000514,69,M,Married,0,US,Mid,Universal,175000,159.58,Monthly,03/12/2012,16/03/2022,113,9,Online,,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.02,TRUE,Life Event,30/06/2024,v1.0
P002726,C000702,35,F,Married,1,IT,Mid,Term,171000,113.42,Quarterly,16/06/2020,,49,4,Agent,A1035,FALSE,,TRUE,2,FALSE,FALSE,0,4,FALSE,0.04,FALSE,,30/06/2024,v1.0
P002727,C001653,70,F,Single,0,US,High,Whole,156000,169.13,Monthly,25/08/2012,,144,12,Agent,A1067,FALSE,,FALSE,0,FALSE,FALSE,0,1,FALSE,-0.14,FALSE,,30/06/2024,v1.0
P002728,C002066,45,F,Married,0,UK,Mid,Term,62000,49.84,Monthly,07/08/2013,,132,11,Agent,A1099,FALSE,,FALSE,0,FALSE,FALSE,1,2,FALSE,0.09,FALSE,,30/06/2024,v1.0
